id,title,overview,release_date,popularity,vote_average,vote_count,genre_ids,genres
9882,The Siege,"The secret US abduction of a suspected terrorist from his Middle East homeland leads to a wave of terrorist attacks in New York.  An FBI senior agent and his team attempt to locate and decommission the enemy cells, but must also deal with an Army General gone rogue and a female CIA agent of uncertain loyalties.",1998-11-06,7.3514,6.299,1424,"[18, 28, 53, 80]",Drama|Action|Thriller|Crime
56947,The Crisis,"Victor is a legal advisor who finds himself abandoned by his wife and fired the same day. He tries to seek comfort from different friends and family members, but everyone he meets is concerned with their own problems. His morale begins to falter when he realizes that no one cares about him.",1992-12-02,7.3525,6.879,120,"[35, 18]",Comedy|Drama
36669,Die Another Day,"James Bond is sent to investigate the connection between a North Korean terrorist and a diamond mogul, who is funding the development of an international space weapon.",2002-11-17,7.1408,6.0,3755,"[12, 28, 53]",Adventure|Action|Thriller
476669,The King's Man,"As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",2021-12-22,6.8275,6.726,4891,"[28, 12, 53]",Action|Adventure|Thriller
345887,The Equalizer 2,"Robert McCall, who serves an unflinching justice for the exploited and oppressed, embarks on a relentless, globe-trotting quest for vengeance when his former partner is murdered.",2018-07-19,7.3214,6.781,5760,"[28, 53, 80]",Action|Thriller|Crime
16320,Serenity,"When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship.",2005-09-25,6.1795,7.365,3737,"[878, 28, 12, 53]",Science Fiction|Action|Adventure|Thriller
999243,Hell of a Summer,"When 24-year-old Jason Hochberg arrives for counsellor weekend at his beloved Camp Pineway, his biggest problem is feeling out of touch with his teenage co-workers. Little does he know; a masked killer has murdered camp owners John and Kathy and is preparing to strike again.",2025-04-03,6.98,5.639,133,"[27, 35, 9648]",Horror|Comedy|Mystery
267,Live Flesh,"When Victor attempts to seduce Elena, all he gets for his trouble is a one-way, six-year ticket to prison, where he concentrates on strengthening his mind, his body... and his desire for vengeance on the man who put him there. After his release and still madly in love with her, Victor will stop at nothing to win her over even if means revenge, for Elena has married David, the cop who sent him to prison!",1997-10-10,8.0044,7.0,709,"[18, 10749, 53]",Drama|Romance|Thriller
64682,The Great Gatsby,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",2013-05-09,8.1921,7.358,12710,"[18, 10749]",Drama|Romance
11845,Intimacy,"Failed musician Jay abandoned his family and now earns a living as head bartender in a trendy London pub. Every Wednesday afternoon, a woman comes to his house for graphic, almost wordless, sex. One day, Jay follows her and learns about her. This eventually disrupts their relationship.",2001-01-20,7.4271,6.222,541,"[10749, 18, 14]",Romance|Drama|Fantasy
10515,Castle in the Sky,A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.,1986-08-02,7.74,7.966,4517,"[12, 14, 16, 28, 10751]",Adventure|Fantasy|Animation|Action|Family
955,Mission: Impossible II,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",2000-05-24,9.2362,6.136,7322,"[12, 28, 53]",Adventure|Action|Thriller
948,Halloween,"Fifteen years after murdering his sister on Halloween Night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",1978-10-24,6.6953,7.6,6003,"[27, 53]",Horror|Thriller
381070,Loev,"When hot shot, Wall Street dealmaker Jai thinks of putting some pleasure into his 48 hour business trip to Mumbai, Sahil, his young, music-producer friend, drops everything, including his reckless boyfriend Alex, to help him execute the perfect getaway. Hiking the hills and canyons of Maharashtra, amidst half-attempted conversations and sudden silences, business calls and old jokes, the friends discover there is more than just time-zones keeping them apart. Things take another turn when Alex shows up with a new male-companion at his side, throwing up old conflicts and bringing unanswered questions to the fore.",2016-05-12,9.0674,5.252,103,"[18, 10749]",Drama|Romance
11258,Hard Rain,An armored car driver tries to elude a gang of thieves while a flood ravages the countryside.,1998-01-16,6.9895,5.858,754,"[53, 80, 28]",Thriller|Crime|Action
10220,Rounders,"Poker addict Mike McDermott knows the game inside out, but loses his money one night in a game to Russian-American gangster Teddy KGB. Promising his partner Jo he'll give up, he meets up with best friend Lester 'Worm' Murphy, just out of prison and owing lots of money to the wrong kind of people. McDermott becomes his co-guarantor and now there's only one way to raise the money, the pair have to get back into the game.",1998-09-11,7.123,7.01,1845,"[18, 80]",Drama|Crime
25473,Walking Tall,Ex-wrestler and Tennessee Sheriff Buford Pusser walks tall and carries a big stick as he tussles with county-wide corruption and moonshining thugs.,1973-02-22,7.5346,6.6,138,"[28, 80, 18]",Action|Crime|Drama
165,Back to the Future Part II,"Marty and Doc are at it again as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",1989-11-22,8.8278,7.773,13548,"[12, 35, 878]",Adventure|Comedy|Science Fiction
500664,Upgrade,"A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure — an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility — skills he uses to seek revenge against the thugs who destroyed his life.",2018-05-31,7.3138,7.502,4793,"[28, 53, 878]",Action|Thriller|Science Fiction
24402,Emmanuelle,An employee at the French Embassy in Bangkok invites his wife to join him – and enjoy the benefits of their open marriage.,1974-06-25,7.4043,5.954,797,"[18, 10749]",Drama|Romance
500664,Upgrade,"A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure — an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility — skills he uses to seek revenge against the thugs who destroyed his life.",2018-05-31,7.3138,7.502,4793,"[28, 53, 878]",Action|Thriller|Science Fiction
24402,Emmanuelle,An employee at the French Embassy in Bangkok invites his wife to join him – and enjoy the benefits of their open marriage.,1974-06-25,7.4043,5.954,797,"[18, 10749]",Drama|Romance
116745,The Secret Life of Walter Mitty,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,2013-12-18,7.24,7.208,8008,"[12, 35, 18, 14]",Adventure|Comedy|Drama|Fantasy
10999,Commando,"John Matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. To find her, Matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. With the help of a feisty stewardess and an old friend, Matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed.",1985-10-03,8.002,6.694,3018,"[28, 12, 53]",Action|Adventure|Thriller
10009,Brother Bear,"When an impulsive boy named Kenai is magically transformed into a bear, he must literally walk in another's footsteps until he learns some valuable life lessons. His courageous and often zany journey introduces him to a forest full of wildlife, including the lovable bear cub Koda, hilarious moose Rutt and Tuke, woolly mammoths and rambunctious rams.",2003-10-23,8.2878,7.269,5647,"[12, 16, 10751]",Adventure|Animation|Family
891699,Silent Night,"A tormented father witnesses his young son die when caught in a gang's crossfire on Christmas Eve. While recovering from a wound that costs him his voice, he makes vengeance his life's mission and embarks on a punishing training regimen in order to avenge his son's death.",2023-11-30,6.4338,6.175,897,"[28, 53, 80]",Action|Thriller|Crime
702,A Streetcar Named Desire,"A disturbed, aging Southern belle moves in with her sister for solace — but being face-to-face with her brutish brother-in-law accelerates her downward spiral.",1951-09-18,7.2795,7.619,1436,"[18, 53]",Drama|Thriller
82520,Return,"Back from a tour of duty, Kelli struggles to find her place in her family and the rust-belt town she no longer recognizes.",2011-02-10,7.2944,6.437,3917,[18],Drama
10585,Child's Play,"After being shot in a toy store, a serial killer transfers his soul into a Good Guy doll. A mother then gifts it to her 6-year old son Andy, which unleashes terror upon the city.",1988-11-09,7.3231,6.7,3226,[27],Horror
9455,The Corruptor,"Danny is a young cop partnered with Nick, a seasoned but ethically tainted veteran. As the two try to stop a gang war in Chinatown, Danny relies on Nick but grows increasingly uncomfortable with the way Nick gets things done.",1999-03-12,6.4759,6.1,300,"[28, 80, 53, 18]",Action|Crime|Thriller|Drama
392044,Murder on the Orient Express,Genius Belgian detective Hercule Poirot investigates the murder of an American tycoon aboard the Orient Express train.,2017-11-03,8.8033,6.7,10327,"[9648, 18, 80]",Mystery|Drama|Crime
